,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
474,5,Dominique Wilkins,27,ATL,0.0,128.0,780,0.164,79,37.6,29.0,6.3,3.3,1.5,0.6,.463,.292,.818,12.2,.197,1987,https://www.basketball-reference.com//players/w/wilkido01.html,https://www.basketball-reference.com/req/202106291/images/players/wilkido01.jpg
475,6,Charles Barkley,23,PHI,1.0,113.0,780,0.145,68,40.3,23.0,14.6,4.9,1.8,1.5,.594,.202,.761,12.0,.210,1987,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
476,7,Hakeem Olajuwon,24,HOU,1.0,28.0,780,0.036,75,36.8,23.4,11.4,2.9,1.9,3.4,.508,.200,.702,10.9,.189,1987,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
477,8,Isiah Thomas,25,DET,0.0,17.0,780,0.022,81,37.2,20.6,3.9,10.0,1.9,0.2,.463,.194,.768,7.6,.121,1987,https://www.basketball-reference.com//players/t/thomais01.html,https://www.basketball-reference.com/req/202106291/images/players/thomais01.jpg
478,9,Fat Lever,26,DEN,0.0,11.0,780,0.014,82,37.2,18.9,8.9,8.0,2.5,0.4,.469,.239,.782,9.7,.153,1987,https://www.basketball-reference.com//players/l/leverfa01.html,https://www.basketball-reference.com/req/202106291/images/players/leverfa01.jpg
479,10,Moses Malone,31,WSB,0.0,9.0,780,0.012,73,34.1,24.1,11.3,1.6,0.8,1.3,.454,.000,.824,9.4,.182,1987,https://www.basketball-reference.com//players/m/malonmo01.html,https://www.basketball-reference.com/req/202106291/images/players/malonmo01.jpg
480,11,Steve Johnson,29,POR,0.0,4.0,780,0.005,79,29.7,16.8,7.2,2.0,0.6,1.0,.556,NO DATA,.698,4.4,.091,1987,https://www.basketball-reference.com//players/j/johnsst03.html,https://www.basketball-reference.com/req/202106291/images/players/johnsst03.jpg
481,12T,Karl Malone,23,UTA,0.0,3.0,780,0.004,82,34.8,21.7,10.4,1.9,1.3,0.7,.512,.000,.598,6.9,.116,1987,https://www.basketball-reference.com//players/m/malonka01.html,https://www.basketball-reference.com/req/202106291/images/players/malonka01.jpg
482,12T,Robert Parish,33,BOS,0.0,3.0,780,0.004,80,37.4,17.5,10.6,2.2,0.8,1.8,.556,.000,.735,9.2,.147,1987,https://www.basketball-reference.com//players/p/parisro01.html,https://www.basketball-reference.com/req/202106291/images/players/parisro01.jpg
483,14,Alex English,33,DEN,0.0,2.0,780,0.003,82,37.6,28.6,4.2,5.1,0.9,0.3,.503,.267,.844,8.1,.126,1987,https://www.basketball-reference.com//players/e/englial01.html,https://www.basketball-reference.com/req/202106291/images/players/englial01.jpg
484,15T,Mark Aguirre,27,DAL,0.0,1.0,780,0.001,80,33.3,25.7,5.3,3.2,1.1,0.4,.495,.353,.770,8.9,.160,1987,https://www.basketball-reference.com//players/a/aguirma01.html,https://www.basketball-reference.com/req/202106291/images/players/aguirma01.jpg
485,15T,Rolando Blackman,27,DAL,0.0,1.0,780,0.001,80,34.5,21.0,3.5,3.3,0.8,0.3,.495,.333,.884,8.0,.140,1987,https://www.basketball-reference.com//players/b/blackro01.html,https://www.basketball-reference.com/req/202106291/images/players/blackro01.jpg
486,15T,Joe Barry Carroll,28,GSW,0.0,1.0,780,0.001,81,33.6,21.2,7.3,2.6,1.1,1.5,.472,NO DATA,.787,4.6,.082,1987,https://www.basketball-reference.com//players/c/carrojo01.html,https://www.basketball-reference.com/req/202106291/images/players/carrojo01.jpg
487,1,Michael Jordan,24,CHI,47.0,665.0,800,0.831,82,40.4,35.0,5.5,5.9,3.2,1.6,.535,.132,.841,21.2,.308,1988,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
488,2,Larry Bird,31,BOS,16.0,527.0,800,0.659,76,39.0,29.9,9.3,6.1,1.6,0.8,.527,.414,.916,15.0,.243,1988,https://www.basketball-reference.com//players/b/birdla01.html,https://www.basketball-reference.com/req/202106291/images/players/birdla01.jpg
489,3,Magic Johnson,28,LAL,16.0,508.0,800,0.635,72,36.6,19.6,6.2,11.9,1.6,0.2,.492,.196,.853,10.9,.199,1988,https://www.basketball-reference.com//players/j/johnsma02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsma02.jpg
490,4,Charles Barkley,24,PHI,1.0,109.0,800,0.136,80,39.6,28.3,11.9,3.2,1.3,1.3,.587,.280,.751,16.7,.253,1988,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
491,5,Clyde Drexler,25,POR,0.0,86.0,800,0.108,81,37.8,27.0,6.6,5.8,2.5,0.6,.506,.212,.811,13.2,.207,1988,https://www.basketball-reference.com//players/d/drexlcl01.html,https://www.basketball-reference.com/req/202106291/images/players/drexlcl01.jpg
492,6,Dominique Wilkins,28,ATL,0.0,55.0,800,0.069,78,37.8,30.7,6.4,2.9,1.3,0.6,.464,.295,.826,9.8,.160,1988,https://www.basketball-reference.com//players/w/wilkido01.html,https://www.basketball-reference.com/req/202106291/images/players/wilkido01.jpg
493,7,Hakeem Olajuwon,25,HOU,0.0,40.0,800,0.050,79,35.8,22.8,12.1,2.1,2.1,2.7,.514,.000,.695,10.7,.182,1988,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
494,8,Karl Malone,24,UTA,0.0,36.0,800,0.045,82,39.0,27.7,12.0,2.4,1.4,0.6,.520,.000,.700,10.1,.152,1988,https://www.basketball-reference.com//players/m/malonka01.html,https://www.basketball-reference.com/req/202106291/images/players/malonka01.jpg
495,9,Fat Lever,27,DEN,0.0,26.0,800,0.033,82,37.3,18.9,8.1,7.8,2.7,0.3,.473,.211,.785,10.4,.163,1988,https://www.basketball-reference.com//players/l/leverfa01.html,https://www.basketball-reference.com/req/202106291/images/players/leverfa01.jpg
496,10,John Stockton,25,UTA,0.0,15.0,800,0.019,82,34.7,14.7,2.9,13.8,3.0,0.2,.574,.358,.840,14.1,.238,1988,https://www.basketball-reference.com//players/s/stockjo01.html,https://www.basketball-reference.com/req/202106291/images/players/stockjo01.jpg
497,11,Alex English,34,DEN,0.0,4.0,800,0.005,80,35.2,25.0,4.7,4.7,0.9,0.3,.495,.000,.828,7.6,.129,1988,https://www.basketball-reference.com//players/e/englial01.html,https://www.basketball-reference.com/req/202106291/images/players/englial01.jpg
498,12,Isiah Thomas,26,DET,0.0,3.0,800,0.004,81,36.1,19.5,3.4,8.4,1.7,0.2,.463,.309,.774,7.6,.124,1988,https://www.basketball-reference.com//players/t/thomais01.html,https://www.basketball-reference.com/req/202106291/images/players/thomais01.jpg
499,13,Mark Jackson,22,NYK,0.0,2.0,800,0.003,82,39.6,13.6,4.8,10.6,2.5,0.1,.432,.254,.774,7.6,.113,1988,https://www.basketball-reference.com//players/j/jacksma01.html,https://www.basketball-reference.com/req/202106291/images/players/jacksma01.jpg
500,14T,Michael Adams,25,DEN,0.0,1.0,800,0.001,82,33.9,13.9,2.7,6.1,2.0,0.2,.449,.367,.834,7.5,.130,1988,https://www.basketball-reference.com//players/a/adamsmi01.html,https://www.basketball-reference.com/req/202106291/images/players/adamsmi01.jpg
501,14T,Mark Aguirre,28,DAL,0.0,1.0,800,0.001,77,33.9,25.1,5.6,3.6,0.9,0.7,.475,.302,.770,8.8,.163,1988,https://www.basketball-reference.com//players/a/aguirma01.html,https://www.basketball-reference.com/req/202106291/images/players/aguirma01.jpg
502,14T,Adrian Dantley,32,DET,0.0,1.0,800,0.001,69,31.1,20.0,3.3,2.5,0.6,0.1,.514,.000,.860,9.4,.210,1988,https://www.basketball-reference.com//players/d/dantlad01.html,https://www.basketball-reference.com/req/202106291/images/players/dantlad01.jpg
503,14T,Buck Williams,27,NJN,0.0,1.0,800,0.001,70,37.7,18.3,11.9,1.6,1.0,0.6,.560,1.000,.668,7.6,.138,1988,https://www.basketball-reference.com//players/w/willibu01.html,https://www.basketball-reference.com/req/202106291/images/players/willibu01.jpg
504,1,Magic Johnson,29,LAL,42.5,664.5,850,0.782,77,37.5,22.5,7.9,12.8,1.8,0.3,.509,.314,.911,16.1,.267,1989,https://www.basketball-reference.com//players/j/johnsma02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsma02.jpg
505,2,Michael Jordan,25,CHI,27.5,598.8,850,0.704,81,40.2,32.5,8.0,8.0,2.9,0.8,.538,.276,.850,19.8,.292,1989,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
506,3,Karl Malone,25,UTA,5.0,362.0,850,0.426,80,39.1,29.1,10.7,2.7,1.8,0.9,.519,.313,.766,15.2,.233,1989,https://www.basketball-reference.com//players/m/malonka01.html,https://www.basketball-reference.com/req/202106291/images/players/malonka01.jpg
507,4,Patrick Ewing,26,NYK,8.0,200.0,850,0.235,80,36.2,22.7,9.3,2.4,1.5,3.5,.567,.000,.746,10.9,.181,1989,https://www.basketball-reference.com//players/e/ewingpa01.html,https://www.basketball-reference.com/req/202106291/images/players/ewingpa01.jpg
508,5,Hakeem Olajuwon,26,HOU,2.0,179.3,850,0.211,82,36.9,24.8,13.5,1.8,2.6,3.4,.508,.000,.696,12.4,.197,1989,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
509,6,Charles Barkley,25,PHI,0.0,94.3,850,0.111,79,39.1,25.8,12.5,4.1,1.6,0.8,.579,.216,.753,16.1,.250,1989,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
510,7,John Stockton,26,UTA,0.0,28.0,850,0.033,82,38.7,17.1,3.0,13.6,3.2,0.2,.538,.242,.863,15.6,.236,1989,https://www.basketball-reference.com//players/s/stockjo01.html,https://www.basketball-reference.com/req/202106291/images/players/stockjo01.jpg
511,8,Kevin Johnson,22,PHO,0.0,22.0,850,0.026,81,39.2,20.4,4.2,12.2,1.7,0.3,.505,.091,.882,12.2,.184,1989,https://www.basketball-reference.com//players/j/johnske02.html,https://www.basketball-reference.com/req/202106291/images/players/johnske02.jpg
512,9,Tom Chambers,29,PHO,0.0,20.0,850,0.024,81,37.1,25.7,8.4,2.9,1.1,0.7,.471,.326,.851,9.2,.146,1989,https://www.basketball-reference.com//players/c/chambto01.html,https://www.basketball-reference.com/req/202106291/images/players/chambto01.jpg
513,10,Mark Price,24,CLE,0.0,18.0,850,0.021,75,36.4,18.9,3.0,8.4,1.5,0.1,.526,.441,.901,11.3,.199,1989,https://www.basketball-reference.com//players/p/pricema01.html,https://www.basketball-reference.com/req/202106291/images/players/pricema01.jpg
514,11T,Brad Daugherty,23,CLE,0.0,4.0,850,0.005,78,36.2,18.9,9.2,3.7,0.8,0.5,.538,.333,.737,9.6,.164,1989,https://www.basketball-reference.com//players/d/daughbr01.html,https://www.basketball-reference.com/req/202106291/images/players/daughbr01.jpg
515,11T,Robert Parish,35,BOS,0.0,4.0,850,0.005,80,35.5,18.6,12.5,2.2,1.0,1.5,.570,NO DATA,.719,10.5,.177,1989,https://www.basketball-reference.com//players/p/parisro01.html,https://www.basketball-reference.com/req/202106291/images/players/parisro01.jpg
516,13T,Mark Eaton,32,UTA,0.0,3.0,850,0.004,82,35.5,6.2,10.3,1.0,0.5,3.8,.462,NO DATA,.660,6.6,.108,1989,https://www.basketball-reference.com//players/e/eatonma01.html,https://www.basketball-reference.com/req/202106291/images/players/eatonma01.jpg
517,13T,Moses Malone,33,ATL,0.0,3.0,850,0.004,81,35.5,20.2,11.8,1.4,1.0,1.2,.491,.000,.789,10.7,.178,1989,https://www.basketball-reference.com//players/m/malonmo01.html,https://www.basketball-reference.com/req/202106291/images/players/malonmo01.jpg
518,13T,Chris Mullin,25,GSW,0.0,3.0,850,0.004,82,37.7,26.5,5.9,5.1,2.1,0.5,.509,.230,.892,10.6,.165,1989,https://www.basketball-reference.com//players/m/mullich01.html,https://www.basketball-reference.com/req/202106291/images/players/mullich01.jpg
519,13T,Larry Nance,29,CLE,0.0,3.0,850,0.004,73,34.6,17.2,8.0,2.2,0.8,2.8,.539,.000,.799,10.3,.197,1989,https://www.basketball-reference.com//players/n/nancela01.html,https://www.basketball-reference.com/req/202106291/images/players/nancela01.jpg
520,17T,Terry Cummings,27,MIL,0.0,1.0,850,0.001,80,35.3,22.9,8.1,2.5,1.3,0.9,.467,.467,.787,7.7,.131,1989,https://www.basketball-reference.com//players/c/cummite01.html,https://www.basketball-reference.com/req/202106291/images/players/cummite01.jpg
521,17T,Joe Dumars,25,DET,0.0,1.0,850,0.001,69,34.9,17.2,2.5,5.7,0.9,0.1,.505,.483,.850,7.0,.140,1989,https://www.basketball-reference.com//players/d/dumarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/dumarjo01.jpg
522,17T,Isiah Thomas,27,DET,0.0,1.0,850,0.001,80,36.6,18.2,3.4,8.3,1.7,0.3,.464,.273,.818,7.0,.115,1989,https://www.basketball-reference.com//players/t/thomais01.html,https://www.basketball-reference.com/req/202106291/images/players/thomais01.jpg
523,1,Magic Johnson,30,LAL,27.0,636.0,920,0.691,79,37.2,22.3,6.6,11.5,1.7,0.4,.480,.384,.890,16.5,.270,1990,https://www.basketball-reference.com//players/j/johnsma02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsma02.jpg
524,2,Charles Barkley,26,PHI,38.0,614.0,920,0.667,79,39.1,25.2,11.5,3.9,1.9,0.6,.600,.217,.749,17.3,.269,1990,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
525,3,Michael Jordan,26,CHI,21.0,564.0,920,0.613,82,39.0,33.6,6.9,6.3,2.8,0.7,.526,.376,.848,19.0,.285,1990,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
526,4,Karl Malone,26,UTA,2.0,214.0,920,0.233,82,38.1,31.0,11.1,2.8,1.5,0.6,.562,.372,.762,15.9,.245,1990,https://www.basketball-reference.com//players/m/malonka01.html,https://www.basketball-reference.com/req/202106291/images/players/malonka01.jpg
527,5,Patrick Ewing,27,NYK,1.0,162.0,920,0.176,82,38.6,28.6,10.9,2.2,1.0,4.0,.551,.250,.775,13.5,.205,1990,https://www.basketball-reference.com//players/e/ewingpa01.html,https://www.basketball-reference.com/req/202106291/images/players/ewingpa01.jpg
528,6,David Robinson,24,SAS,2.0,102.0,920,0.111,82,36.6,24.3,12.0,2.0,1.7,3.9,.531,.000,.732,15.1,.241,1990,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
529,7,Hakeem Olajuwon,27,HOU,1.0,64.0,920,0.070,82,38.1,24.3,14.0,2.9,2.1,4.6,.501,.167,.713,11.2,.173,1990,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
530,8,Tom Chambers,30,PHO,0.0,12.0,920,0.013,81,37.6,27.2,7.0,2.3,1.1,0.6,.501,.279,.861,11.2,.176,1990,https://www.basketball-reference.com//players/c/chambto01.html,https://www.basketball-reference.com/req/202106291/images/players/chambto01.jpg
531,9,John Stockton,27,UTA,0.0,9.0,920,0.010,78,37.4,17.2,2.6,14.5,2.7,0.2,.514,.416,.819,14.4,.238,1990,https://www.basketball-reference.com//players/s/stockjo01.html,https://www.basketball-reference.com/req/202106291/images/players/stockjo01.jpg
532,10T,Larry Bird,33,BOS,0.0,5.0,920,0.005,75,39.3,24.3,9.5,7.5,1.4,0.8,.473,.333,.930,9.5,.154,1990,https://www.basketball-reference.com//players/b/birdla01.html,https://www.basketball-reference.com/req/202106291/images/players/birdla01.jpg
533,10T,Buck Williams,29,POR,0.0,5.0,920,0.005,82,34.2,13.6,9.8,1.4,0.8,0.5,.548,.000,.706,8.7,.149,1990,https://www.basketball-reference.com//players/w/willibu01.html,https://www.basketball-reference.com/req/202106291/images/players/willibu01.jpg
534,12,Clyde Drexler,27,POR,0.0,3.0,920,0.003,73,36.8,23.3,6.9,5.9,2.0,0.7,.494,.283,.774,11.6,.208,1990,https://www.basketball-reference.com//players/d/drexlcl01.html,https://www.basketball-reference.com/req/202106291/images/players/drexlcl01.jpg
535,13T,Joe Dumars,26,DET,0.0,1.0,920,0.001,75,34.4,17.8,2.8,4.9,0.8,0.0,.480,.400,.900,8.7,.162,1990,https://www.basketball-reference.com//players/d/dumarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/dumarjo01.jpg
536,13T,Isiah Thomas,28,DET,0.0,1.0,920,0.001,81,37.0,18.4,3.8,9.4,1.7,0.2,.438,.309,.775,6.7,.107,1990,https://www.basketball-reference.com//players/t/thomais01.html,https://www.basketball-reference.com/req/202106291/images/players/thomais01.jpg
537,1,Michael Jordan,27,CHI,77.0,891.0,960,0.928,82,37.0,31.5,6.0,5.5,2.7,1.0,.539,.312,.851,20.3,.321,1991,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
538,2,Magic Johnson,31,LAL,10.0,497.0,960,0.518,79,37.1,19.4,7.0,12.5,1.3,0.2,.477,.320,.906,15.4,.251,1991,https://www.basketball-reference.com//players/j/johnsma02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsma02.jpg
539,3,David Robinson,25,SAS,6.0,476.0,960,0.496,82,37.7,25.6,13.0,2.5,1.5,3.9,.552,.143,.762,17.0,.264,1991,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
540,4,Charles Barkley,27,PHI,2.0,222.0,960,0.231,67,37.3,27.6,10.1,4.2,1.6,0.5,.570,.284,.722,13.4,.258,1991,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
541,5,Karl Malone,27,UTA,0.0,142.0,960,0.148,82,40.3,29.0,11.8,3.3,1.1,1.0,.527,.286,.770,15.5,.225,1991,https://www.basketball-reference.com//players/m/malonka01.html,https://www.basketball-reference.com/req/202106291/images/players/malonka01.jpg
542,6,Clyde Drexler,28,POR,1.0,75.0,960,0.078,82,34.8,21.5,6.7,6.0,1.8,0.7,.482,.319,.794,12.4,.209,1991,https://www.basketball-reference.com//players/d/drexlcl01.html,https://www.basketball-reference.com/req/202106291/images/players/drexlcl01.jpg
543,7,Kevin Johnson,24,PHO,0.0,32.0,960,0.033,77,36.0,22.2,3.5,10.1,2.1,0.1,.516,.205,.843,12.7,.220,1991,https://www.basketball-reference.com//players/j/johnske02.html,https://www.basketball-reference.com/req/202106291/images/players/johnske02.jpg
544,8,Dominique Wilkins,31,ATL,0.0,29.0,960,0.030,81,38.0,25.9,9.0,3.3,1.5,0.8,.470,.341,.829,11.4,.177,1991,https://www.basketball-reference.com//players/w/wilkido01.html,https://www.basketball-reference.com/req/202106291/images/players/wilkido01.jpg
545,9T,Larry Bird,34,BOS,0.0,25.0,960,0.026,60,38.0,19.4,8.5,7.2,1.8,1.0,.454,.389,.891,6.6,.140,1991,https://www.basketball-reference.com//players/b/birdla01.html,https://www.basketball-reference.com/req/202106291/images/players/birdla01.jpg
546,9T,Terry Porter,27,POR,0.0,25.0,960,0.026,81,32.9,17.0,3.5,8.0,2.0,0.1,.515,.415,.823,13.0,.235,1991,https://www.basketball-reference.com//players/p/portete01.html,https://www.basketball-reference.com/req/202106291/images/players/portete01.jpg
547,11,Patrick Ewing,28,NYK,0.0,20.0,960,0.021,81,38.3,26.6,11.2,3.0,1.0,3.2,.514,.000,.745,10.0,.155,1991,https://www.basketball-reference.com//players/e/ewingpa01.html,https://www.basketball-reference.com/req/202106291/images/players/ewingpa01.jpg
548,12,John Stockton,28,UTA,0.0,15.0,960,0.016,82,37.8,17.2,2.9,14.2,2.9,0.2,.507,.345,.836,14.0,.217,1991,https://www.basketball-reference.com//players/s/stockjo01.html,https://www.basketball-reference.com/req/202106291/images/players/stockjo01.jpg
549,13,Isiah Thomas,29,DET,0.0,11.0,960,0.011,48,34.5,16.2,3.3,9.3,1.6,0.2,.435,.292,.782,3.4,.098,1991,https://www.basketball-reference.com//players/t/thomais01.html,https://www.basketball-reference.com/req/202106291/images/players/thomais01.jpg
550,14,Robert Parish,37,BOS,0.0,10.0,960,0.010,81,30.1,14.9,10.6,0.8,0.8,1.3,.598,.000,.767,10.0,.198,1991,https://www.basketball-reference.com//players/p/parisro01.html,https://www.basketball-reference.com/req/202106291/images/players/parisro01.jpg
551,15,Joe Dumars,27,DET,0.0,8.0,960,0.008,80,38.1,20.4,2.3,5.5,1.1,0.1,.481,.311,.890,9.9,.155,1991,https://www.basketball-reference.com//players/d/dumarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/dumarjo01.jpg
552,16,Bernard King,34,WSB,0.0,7.0,960,0.007,64,37.5,28.4,5.0,4.6,0.9,0.3,.472,.216,.790,3.5,.070,1991,https://www.basketball-reference.com//players/k/kingbe01.html,https://www.basketball-reference.com/req/202106291/images/players/kingbe01.jpg
553,17,Kenny Smith,25,HOU,0.0,5.0,960,0.005,78,34.6,17.7,2.1,7.1,1.4,0.1,.520,.363,.844,9.0,.161,1991,https://www.basketball-reference.com//players/s/smithke01.html,https://www.basketball-reference.com/req/202106291/images/players/smithke01.jpg
554,18,Hakeem Olajuwon,28,HOU,0.0,4.0,960,0.004,56,36.8,21.2,13.8,2.3,2.2,3.9,.508,.000,.769,8.6,.201,1991,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
555,19T,Tim Hardaway,24,GSW,0.0,1.0,960,0.001,82,39.2,22.9,4.0,9.7,2.6,0.1,.476,.385,.803,9.9,.148,1991,https://www.basketball-reference.com//players/h/hardati01.html,https://www.basketball-reference.com/req/202106291/images/players/hardati01.jpg
556,19T,Kevin McHale,33,BOS,0.0,1.0,960,0.001,68,30.4,18.4,7.1,1.9,0.4,2.1,.553,.405,.829,7.9,.182,1991,https://www.basketball-reference.com//players/m/mchalke01.html,https://www.basketball-reference.com/req/202106291/images/players/mchalke01.jpg
557,1,Michael Jordan,28,CHI,80.0,900.0,960,0.938,80,38.8,30.1,6.4,6.1,2.3,0.9,.519,.270,.832,17.7,.274,1992,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
558,2,Clyde Drexler,29,POR,12.0,561.0,960,0.584,76,36.2,25.0,6.6,6.7,1.8,0.9,.470,.337,.794,12.8,.223,1992,https://www.basketball-reference.com//players/d/drexlcl01.html,https://www.basketball-reference.com/req/202106291/images/players/drexlcl01.jpg
559,3,David Robinson,26,SAS,2.0,337.0,960,0.351,68,37.7,23.2,12.2,2.7,2.3,4.5,.551,.125,.701,13.9,.260,1992,https://www.basketball-reference.com//players/r/robinda01.html,https://www.basketball-reference.com/req/202106291/images/players/robinda01.jpg
560,4,Karl Malone,28,UTA,1.0,262.0,960,0.273,81,37.7,28.0,11.2,3.0,1.3,0.6,.526,.176,.778,15.1,.237,1992,https://www.basketball-reference.com//players/m/malonka01.html,https://www.basketball-reference.com/req/202106291/images/players/malonka01.jpg
561,5,Patrick Ewing,29,NYK,0.0,100.0,960,0.104,82,38.4,24.0,11.2,1.9,1.1,3.0,.522,.167,.738,13.0,.198,1992,https://www.basketball-reference.com//players/e/ewingpa01.html,https://www.basketball-reference.com/req/202106291/images/players/ewingpa01.jpg
562,6,Chris Mullin,28,GSW,0.0,81.0,960,0.084,81,41.3,25.6,5.6,3.5,2.1,0.8,.524,.366,.833,10.8,.155,1992,https://www.basketball-reference.com//players/m/mullich01.html,https://www.basketball-reference.com/req/202106291/images/players/mullich01.jpg
563,7,Mark Price,27,CLE,0.0,66.0,960,0.069,72,29.7,17.3,2.4,7.4,1.3,0.2,.488,.387,.947,9.1,.205,1992,https://www.basketball-reference.com//players/p/pricema01.html,https://www.basketball-reference.com/req/202106291/images/players/pricema01.jpg
564,8,Tim Hardaway,25,GSW,0.0,64.0,960,0.067,81,41.1,23.4,3.8,10.0,2.0,0.2,.461,.338,.766,9.2,.132,1992,https://www.basketball-reference.com//players/h/hardati01.html,https://www.basketball-reference.com/req/202106291/images/players/hardati01.jpg
565,9,Scottie Pippen,26,CHI,1.0,32.0,960,0.033,82,38.6,21.0,7.7,7.0,1.9,1.1,.506,.200,.760,12.7,.192,1992,https://www.basketball-reference.com//players/p/pippesc01.html,https://www.basketball-reference.com/req/202106291/images/players/pippesc01.jpg
566,10,Dennis Rodman,30,DET,0.0,26.0,960,0.027,82,40.3,9.8,18.7,2.3,0.8,0.9,.539,.317,.600,12.6,.183,1992,https://www.basketball-reference.com//players/r/rodmade01.html,https://www.basketball-reference.com/req/202106291/images/players/rodmade01.jpg
567,11,Brad Daugherty,26,CLE,0.0,24.0,960,0.025,73,36.2,21.5,10.4,3.6,0.9,1.1,.570,.000,.777,11.7,.213,1992,https://www.basketball-reference.com//players/d/daughbr01.html,https://www.basketball-reference.com/req/202106291/images/players/daughbr01.jpg
568,12T,Charles Barkley,28,PHI,0.0,18.0,960,0.019,75,38.4,23.1,11.1,4.1,1.8,0.6,.552,.234,.695,12.3,.205,1992,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
569,12T,John Stockton,29,UTA,0.0,18.0,960,0.019,82,36.6,15.8,3.3,13.7,3.0,0.3,.482,.407,.842,13.4,.215,1992,https://www.basketball-reference.com//players/s/stockjo01.html,https://www.basketball-reference.com/req/202106291/images/players/stockjo01.jpg
570,14,Larry Bird,35,BOS,0.0,3.0,960,0.003,45,36.9,20.2,9.6,6.8,0.9,0.7,.466,.406,.926,5.5,.159,1992,https://www.basketball-reference.com//players/b/birdla01.html,https://www.basketball-reference.com/req/202106291/images/players/birdla01.jpg
571,15,Kevin Johnson,25,PHO,0.0,2.0,960,0.002,78,37.2,19.7,3.7,10.7,1.5,0.3,.479,.217,.807,10.0,.165,1992,https://www.basketball-reference.com//players/j/johnske02.html,https://www.basketball-reference.com/req/202106291/images/players/johnske02.jpg
572,16T,Danny Manning,25,LAC,0.0,1.0,960,0.001,82,35.4,19.3,6.9,3.5,1.6,1.5,.542,.000,.725,9.8,.162,1992,https://www.basketball-reference.com//players/m/mannida01.html,https://www.basketball-reference.com/req/202106291/images/players/mannida01.jpg
573,16T,Detlef Schrempf,29,IND,0.0,1.0,960,0.001,80,32.6,17.3,9.6,3.9,0.8,0.5,.536,.324,.828,9.8,.181,1992,https://www.basketball-reference.com//players/s/schrede01.html,https://www.basketball-reference.com/req/202106291/images/players/schrede01.jpg
574,1,Charles Barkley,29,PHO,59.0,835.0,980,0.852,76,37.6,25.6,12.2,5.1,1.6,1.0,.520,.305,.765,14.4,.242,1993,https://www.basketball-reference.com//players/b/barklch01.html,https://www.basketball-reference.com/req/202106291/images/players/barklch01.jpg
575,2,Hakeem Olajuwon,30,HOU,22.0,647.0,980,0.660,82,39.5,26.1,13.0,3.5,1.8,4.2,.529,.000,.779,15.8,.234,1993,https://www.basketball-reference.com//players/o/olajuha01.html,https://www.basketball-reference.com/req/202106291/images/players/olajuha01.jpg
576,3,Michael Jordan,29,CHI,13.0,565.0,980,0.577,78,39.3,32.6,6.7,5.5,2.8,0.8,.495,.352,.837,17.2,.270,1993,https://www.basketball-reference.com//players/j/jordami01.html,https://www.basketball-reference.com/req/202106291/images/players/jordami01.jpg
